Run_Id,Model_Name,Hyperparameter_Name,Default_Value,Actual_Value
58erhH7N2,DeepLearning_grid_1_AutoML_20190421_233433_model_1,overwrite_with_best_model,True,False
58erhH7N2,DeepLearning_grid_1_AutoML_20190421_233433_model_1,use_all_factor_levels,True,True
58erhH7N2,DeepLearning_grid_1_AutoML_20190421_233433_model_1,variable_importances,True,True
58erhH7N2,DeepLearning_grid_1_AutoML_20190421_233433_model_1,fast_mode,True,True
58erhH7N2,DeepLearning_grid_1_AutoML_20190421_233433_model_1,force_load_balance,True,True
58erhH7N2,DeepLearning_grid_1_AutoML_20190421_233433_model_1,replicate_training_data,True,True
58erhH7N2,DeepLearning_grid_1_AutoML_20190421_233433_model_1,single_node_mode,False,False
58erhH7N2,DeepLearning_grid_1_AutoML_20190421_233433_model_1,shuffle_training_data,False,False
58erhH7N2,DeepLearning_grid_1_AutoML_20190421_233433_model_1,sparse,False,False
58erhH7N2,DeepLearning_grid_1_AutoML_20190421_233433_model_1,col_major,False,False
58erhH7N2,DeepLearning_grid_1_AutoML_20190421_233433_model_1,average_activation,0.0,0.0
58erhH7N2,DeepLearning_grid_1_AutoML_20190421_233433_model_1,sparsity_beta,0.0,0.0
58erhH7N2,DeepLearning_grid_1_AutoML_20190421_233433_model_1,max_categorical_features,2147483647,2147483647
58erhH7N2,DeepLearning_grid_1_AutoML_20190421_233433_model_1,reproducible,False,False
58erhH7N2,DeepLearning_grid_1_AutoML_20190421_233433_model_1,elastic_averaging,False,False
58erhH7N2,DeepLearning_grid_1_AutoML_20190421_233433_model_1,elastic_averaging_moving_rate,0.9,0.9
58erhH7N2,DeepLearning_grid_1_AutoML_20190421_233433_model_1,elastic_averaging_regularization,0.001,0.001
58erhH7N2,GBM_grid_1_AutoML_20190421_233433_model_2,fold_assignment,AUTO,Modulo
58erhH7N2,GBM_grid_1_AutoML_20190421_233433_model_2,stopping_rounds,0,0
58erhH7N2,GBM_grid_1_AutoML_20190421_233433_model_2,max_runtime_secs,0.0,0.0
58erhH7N2,GBM_grid_1_AutoML_20190421_233433_model_2,stopping_metric,AUTO,deviance
58erhH7N2,GBM_grid_1_AutoML_20190421_233433_model_2,stopping_tolerance,0.001,0.008098028815283397
58erhH7N2,GBM_grid_1_AutoML_20190421_233433_model_2,balance_classes,False,False
58erhH7N2,GBM_grid_1_AutoML_20190421_233433_model_2,max_after_balance_size,5.0,5.0
58erhH7N2,GBM_grid_1_AutoML_20190421_233433_model_2,ntrees,50,31
58erhH7N2,GBM_grid_1_AutoML_20190421_233433_model_2,max_depth,5,9
58erhH7N2,GBM_grid_1_AutoML_20190421_233433_model_2,min_rows,10.0,10.0
58erhH7N2,GBM_grid_1_AutoML_20190421_233433_model_2,nbins,20,20
58erhH7N2,GBM_grid_1_AutoML_20190421_233433_model_2,nbins_top_level,1024,1024
58erhH7N2,GBM_grid_1_AutoML_20190421_233433_model_2,nbins_cats,1024,1024
58erhH7N2,GBM_grid_1_AutoML_20190421_233433_model_2,seed,-1,-4628638530258664050
58erhH7N2,GBM_grid_1_AutoML_20190421_233433_model_2,sample_rate,1.0,1.0
58erhH7N2,GBM_grid_1_AutoML_20190421_233433_model_2,col_sample_rate_per_tree,1.0,1.0
58erhH7N2,GBM_grid_1_AutoML_20190421_233433_model_2,col_sample_rate_change_per_level,1.0,1.0
58erhH7N2,GBM_grid_1_AutoML_20190421_233433_model_2,min_split_improvement,1e-05,0.0001
58erhH7N2,GBM_grid_1_AutoML_20190421_233433_model_2,histogram_type,AUTO,AUTO
58erhH7N2,GBM_grid_1_AutoML_20190421_233433_model_2,categorical_encoding,AUTO,AUTO
58erhH7N2,GBM_grid_1_AutoML_20190421_233433_model_2,learn_rate,0.1,0.08
58erhH7N2,GBM_grid_1_AutoML_20190421_233433_model_2,learn_rate_annealing,1.0,1.0
58erhH7N2,GBM_grid_1_AutoML_20190421_233433_model_2,col_sample_rate,1.0,0.7
58erhH7N2,GBM_grid_1_AutoML_20190421_233433_model_2,max_abs_leafnode_pred,1.7976931348623157e+308,1.7976931348623157e+308
58erhH7N2,GBM_grid_1_AutoML_20190421_233433_model_2,pred_noise_bandwidth,0.0,0.0
58erhH7N2,GBM_grid_1_AutoML_20190421_233433_model_2,distribution,AUTO,gaussian
58erhH7N2,GBM_grid_1_AutoML_20190421_233433_model_2,tweedie_power,1.5,1.5
58erhH7N2,GBM_grid_1_AutoML_20190421_233433_model_2,quantile_alpha,0.5,0.5
58erhH7N2,GBM_grid_1_AutoML_20190421_233433_model_2,huber_alpha,0.9,0.9
58erhH7N2,GBM_grid_1_AutoML_20190421_234613_model_5,fold_assignment,AUTO,Modulo
58erhH7N2,GBM_grid_1_AutoML_20190421_234613_model_5,stopping_rounds,0,0
58erhH7N2,GBM_grid_1_AutoML_20190421_234613_model_5,max_runtime_secs,0.0,0.0
58erhH7N2,GBM_grid_1_AutoML_20190421_234613_model_5,stopping_metric,AUTO,deviance
58erhH7N2,GBM_grid_1_AutoML_20190421_234613_model_5,stopping_tolerance,0.001,0.008098028815283397
58erhH7N2,GBM_grid_1_AutoML_20190421_234613_model_5,balance_classes,False,False
58erhH7N2,GBM_grid_1_AutoML_20190421_234613_model_5,max_after_balance_size,5.0,5.0
58erhH7N2,GBM_grid_1_AutoML_20190421_234613_model_5,ntrees,50,3
58erhH7N2,GBM_grid_1_AutoML_20190421_234613_model_5,max_depth,5,11
58erhH7N2,GBM_grid_1_AutoML_20190421_234613_model_5,min_rows,10.0,100.0
58erhH7N2,GBM_grid_1_AutoML_20190421_234613_model_5,nbins,20,20
58erhH7N2,GBM_grid_1_AutoML_20190421_234613_model_5,nbins_top_level,1024,1024
58erhH7N2,GBM_grid_1_AutoML_20190421_234613_model_5,nbins_cats,1024,1024
58erhH7N2,GBM_grid_1_AutoML_20190421_234613_model_5,seed,-1,1932004605461749127
58erhH7N2,GBM_grid_1_AutoML_20190421_234613_model_5,sample_rate,1.0,0.8
58erhH7N2,GBM_grid_1_AutoML_20190421_234613_model_5,col_sample_rate_per_tree,1.0,0.4
58erhH7N2,GBM_grid_1_AutoML_20190421_234613_model_5,col_sample_rate_change_per_level,1.0,1.0
58erhH7N2,GBM_grid_1_AutoML_20190421_234613_model_5,min_split_improvement,1e-05,1e-05
58erhH7N2,GBM_grid_1_AutoML_20190421_234613_model_5,histogram_type,AUTO,AUTO
58erhH7N2,GBM_grid_1_AutoML_20190421_234613_model_5,categorical_encoding,AUTO,AUTO
58erhH7N2,GBM_grid_1_AutoML_20190421_234613_model_5,learn_rate,0.1,0.5
58erhH7N2,GBM_grid_1_AutoML_20190421_234613_model_5,learn_rate_annealing,1.0,1.0
58erhH7N2,GBM_grid_1_AutoML_20190421_234613_model_5,col_sample_rate,1.0,0.7
58erhH7N2,GBM_grid_1_AutoML_20190421_234613_model_5,max_abs_leafnode_pred,1.7976931348623157e+308,1.7976931348623157e+308
58erhH7N2,GBM_grid_1_AutoML_20190421_234613_model_5,pred_noise_bandwidth,0.0,0.0
58erhH7N2,GBM_grid_1_AutoML_20190421_234613_model_5,distribution,AUTO,gaussian
58erhH7N2,GBM_grid_1_AutoML_20190421_234613_model_5,tweedie_power,1.5,1.5
58erhH7N2,GBM_grid_1_AutoML_20190421_234613_model_5,quantile_alpha,0.5,0.5
58erhH7N2,GBM_grid_1_AutoML_20190421_234613_model_5,huber_alpha,0.9,0.9
58erhH7N2,DeepLearning_grid_1_AutoML_20190421_234613_model_2,fold_assignment,AUTO,Modulo
58erhH7N2,DeepLearning_grid_1_AutoML_20190421_234613_model_2,stopping_rounds,5,0
58erhH7N2,DeepLearning_grid_1_AutoML_20190421_234613_model_2,max_runtime_secs,0.0,0.0
58erhH7N2,DeepLearning_grid_1_AutoML_20190421_234613_model_2,stopping_metric,AUTO,deviance
58erhH7N2,DeepLearning_grid_1_AutoML_20190421_234613_model_2,stopping_tolerance,0.0,0.008098028815283397
58erhH7N2,DeepLearning_grid_1_AutoML_20190421_234613_model_2,balance_classes,False,False
58erhH7N2,DeepLearning_grid_1_AutoML_20190421_234613_model_2,max_after_balance_size,5.0,5.0
58erhH7N2,DeepLearning_grid_1_AutoML_20190421_234613_model_2,seed,-1,8805764935126580926
58erhH7N2,DeepLearning_grid_1_AutoML_20190421_234613_model_2,categorical_encoding,AUTO,AUTO
58erhH7N2,DeepLearning_grid_1_AutoML_20190421_234613_model_2,distribution,AUTO,AUTO
58erhH7N2,DeepLearning_grid_1_AutoML_20190421_234613_model_2,tweedie_power,1.5,1.5
58erhH7N2,DeepLearning_grid_1_AutoML_20190421_234613_model_2,quantile_alpha,0.5,0.5
58erhH7N2,DeepLearning_grid_1_AutoML_20190421_234613_model_2,huber_alpha,0.9,0.9
58erhH7N2,DeepLearning_grid_1_AutoML_20190421_234613_model_2,standardize,True,True
58erhH7N2,DeepLearning_grid_1_AutoML_20190421_234613_model_2,missing_values_handling,MeanImputation,MeanImputation
58erhH7N2,DeepLearning_grid_1_AutoML_20190421_234613_model_2,loss,Automatic,Automatic
58erhH7N2,DeepLearning_grid_1_AutoML_20190421_234613_model_2,activation,Rectifier,RectifierWithDropout
58erhH7N2,DeepLearning_grid_1_AutoML_20190421_234613_model_2,hidden,"[200, 200]",[200]
58erhH7N2,DeepLearning_grid_1_AutoML_20190421_234613_model_2,epochs,10.0,0.4770804540549548
58erhH7N2,DeepLearning_grid_1_AutoML_20190421_234613_model_2,train_samples_per_iteration,-2,-2
58erhH7N2,DeepLearning_grid_1_AutoML_20190421_234613_model_2,target_ratio_comm_to_comp,0.05,0.05
58erhH7N2,DeepLearning_grid_1_AutoML_20190421_234613_model_2,adaptive_rate,True,True
58erhH7N2,DeepLearning_grid_1_AutoML_20190421_234613_model_2,rho,0.99,0.99
58erhH7N2,DeepLearning_grid_1_AutoML_20190421_234613_model_2,epsilon,1e-08,1e-07
58erhH7N2,DeepLearning_grid_1_AutoML_20190421_234613_model_2,rate,0.005,0.005
58erhH7N2,DeepLearning_grid_1_AutoML_20190421_234613_model_2,rate_annealing,1e-06,1e-06
58erhH7N2,DeepLearning_grid_1_AutoML_20190421_234613_model_2,rate_decay,1.0,1.0
58erhH7N2,DeepLearning_grid_1_AutoML_20190421_234613_model_2,momentum_start,0.0,0.0
58erhH7N2,DeepLearning_grid_1_AutoML_20190421_234613_model_2,momentum_ramp,1000000.0,1000000.0
58erhH7N2,DeepLearning_grid_1_AutoML_20190421_234613_model_2,momentum_stable,0.0,0.0
58erhH7N2,DeepLearning_grid_1_AutoML_20190421_234613_model_2,nesterov_accelerated_gradient,True,True
58erhH7N2,DeepLearning_grid_1_AutoML_20190421_234613_model_2,input_dropout_ratio,0.0,0.15
58erhH7N2,DeepLearning_grid_1_AutoML_20190421_234613_model_2,l1,0.0,0.0
58erhH7N2,DeepLearning_grid_1_AutoML_20190421_234613_model_2,l2,0.0,0.0
58erhH7N2,DeepLearning_grid_1_AutoML_20190421_234613_model_2,max_w2,3.4028235e+38,3.4028235e+38
58erhH7N2,DeepLearning_grid_1_AutoML_20190421_234613_model_2,initial_weight_distribution,UniformAdaptive,UniformAdaptive
58erhH7N2,DeepLearning_grid_1_AutoML_20190421_234613_model_2,initial_weight_scale,1.0,1.0
58erhH7N2,DeepLearning_grid_1_AutoML_20190421_234613_model_2,score_interval,5.0,5.0
58erhH7N2,DeepLearning_grid_1_AutoML_20190421_234613_model_2,score_training_samples,10000,10000
58erhH7N2,DeepLearning_grid_1_AutoML_20190421_234613_model_2,score_validation_samples,0,0
58erhH7N2,DeepLearning_grid_1_AutoML_20190421_234613_model_2,score_duty_cycle,0.1,0.1
58erhH7N2,DeepLearning_grid_1_AutoML_20190421_234613_model_2,classification_stop,0.0,0.0
58erhH7N2,DeepLearning_grid_1_AutoML_20190421_234613_model_2,regression_stop,1e-06,1e-06
58erhH7N2,DeepLearning_grid_1_AutoML_20190421_234613_model_2,quiet_mode,False,False
58erhH7N2,DeepLearning_grid_1_AutoML_20190421_234613_model_2,score_validation_sampling,Uniform,Uniform
58erhH7N2,DeepLearning_grid_1_AutoML_20190421_234613_model_2,overwrite_with_best_model,True,False
58erhH7N2,DeepLearning_grid_1_AutoML_20190421_234613_model_2,use_all_factor_levels,True,True
58erhH7N2,DeepLearning_grid_1_AutoML_20190421_234613_model_2,variable_importances,True,True
58erhH7N2,DeepLearning_grid_1_AutoML_20190421_234613_model_2,fast_mode,True,True
58erhH7N2,DeepLearning_grid_1_AutoML_20190421_234613_model_2,force_load_balance,True,True
58erhH7N2,DeepLearning_grid_1_AutoML_20190421_234613_model_2,replicate_training_data,True,True
58erhH7N2,DeepLearning_grid_1_AutoML_20190421_234613_model_2,single_node_mode,False,False
58erhH7N2,DeepLearning_grid_1_AutoML_20190421_234613_model_2,shuffle_training_data,False,False
58erhH7N2,DeepLearning_grid_1_AutoML_20190421_234613_model_2,sparse,False,False
58erhH7N2,DeepLearning_grid_1_AutoML_20190421_234613_model_2,col_major,False,False
58erhH7N2,DeepLearning_grid_1_AutoML_20190421_234613_model_2,average_activation,0.0,0.0
58erhH7N2,DeepLearning_grid_1_AutoML_20190421_234613_model_2,sparsity_beta,0.0,0.0
58erhH7N2,DeepLearning_grid_1_AutoML_20190421_234613_model_2,max_categorical_features,2147483647,2147483647
58erhH7N2,DeepLearning_grid_1_AutoML_20190421_234613_model_2,reproducible,False,False
58erhH7N2,DeepLearning_grid_1_AutoML_20190421_234613_model_2,elastic_averaging,False,False
58erhH7N2,DeepLearning_grid_1_AutoML_20190421_234613_model_2,elastic_averaging_moving_rate,0.9,0.9
58erhH7N2,DeepLearning_grid_1_AutoML_20190421_234613_model_2,elastic_averaging_regularization,0.001,0.001
58erhH7N2,DeepLearning_grid_1_AutoML_20190421_232600_model_1,fold_assignment,AUTO,Modulo
58erhH7N2,DeepLearning_grid_1_AutoML_20190421_232600_model_1,stopping_rounds,5,0
58erhH7N2,DeepLearning_grid_1_AutoML_20190421_232600_model_1,max_runtime_secs,0.0,0.0
58erhH7N2,DeepLearning_grid_1_AutoML_20190421_232600_model_1,stopping_metric,AUTO,deviance
58erhH7N2,DeepLearning_grid_1_AutoML_20190421_232600_model_1,stopping_tolerance,0.0,0.008098028815283397
58erhH7N2,DeepLearning_grid_1_AutoML_20190421_232600_model_1,balance_classes,False,False
58erhH7N2,DeepLearning_grid_1_AutoML_20190421_232600_model_1,max_after_balance_size,5.0,5.0
58erhH7N2,DeepLearning_grid_1_AutoML_20190421_232600_model_1,seed,-1,6015370755877187124
58erhH7N2,DeepLearning_grid_1_AutoML_20190421_232600_model_1,categorical_encoding,AUTO,AUTO
58erhH7N2,DeepLearning_grid_1_AutoML_20190421_232600_model_1,distribution,AUTO,AUTO
58erhH7N2,DeepLearning_grid_1_AutoML_20190421_232600_model_1,tweedie_power,1.5,1.5
58erhH7N2,DeepLearning_grid_1_AutoML_20190421_232600_model_1,quantile_alpha,0.5,0.5
58erhH7N2,DeepLearning_grid_1_AutoML_20190421_232600_model_1,huber_alpha,0.9,0.9
58erhH7N2,DeepLearning_grid_1_AutoML_20190421_232600_model_1,standardize,True,True
58erhH7N2,DeepLearning_grid_1_AutoML_20190421_232600_model_1,missing_values_handling,MeanImputation,MeanImputation
58erhH7N2,DeepLearning_grid_1_AutoML_20190421_232600_model_1,loss,Automatic,Automatic
58erhH7N2,DeepLearning_grid_1_AutoML_20190421_232600_model_1,activation,Rectifier,RectifierWithDropout
58erhH7N2,DeepLearning_grid_1_AutoML_20190421_232600_model_1,hidden,"[200, 200]",[500]
58erhH7N2,DeepLearning_grid_1_AutoML_20190421_232600_model_1,epochs,10.0,0.29759330178904747
58erhH7N2,DeepLearning_grid_1_AutoML_20190421_232600_model_1,train_samples_per_iteration,-2,-2
58erhH7N2,DeepLearning_grid_1_AutoML_20190421_232600_model_1,target_ratio_comm_to_comp,0.05,0.05
58erhH7N2,DeepLearning_grid_1_AutoML_20190421_232600_model_1,adaptive_rate,True,True
58erhH7N2,DeepLearning_grid_1_AutoML_20190421_232600_model_1,rho,0.99,0.9
58erhH7N2,DeepLearning_grid_1_AutoML_20190421_232600_model_1,epsilon,1e-08,1e-06
58erhH7N2,DeepLearning_grid_1_AutoML_20190421_232600_model_1,rate,0.005,0.005
58erhH7N2,DeepLearning_grid_1_AutoML_20190421_232600_model_1,rate_annealing,1e-06,1e-06
58erhH7N2,DeepLearning_grid_1_AutoML_20190421_232600_model_1,rate_decay,1.0,1.0
58erhH7N2,DeepLearning_grid_1_AutoML_20190421_232600_model_1,momentum_start,0.0,0.0
58erhH7N2,DeepLearning_grid_1_AutoML_20190421_232600_model_1,momentum_ramp,1000000.0,1000000.0
58erhH7N2,DeepLearning_grid_1_AutoML_20190421_232600_model_1,momentum_stable,0.0,0.0
58erhH7N2,DeepLearning_grid_1_AutoML_20190421_232600_model_1,nesterov_accelerated_gradient,True,True
58erhH7N2,DeepLearning_grid_1_AutoML_20190421_232600_model_1,input_dropout_ratio,0.0,0.1
58erhH7N2,DeepLearning_grid_1_AutoML_20190421_232600_model_1,l1,0.0,0.0
58erhH7N2,DeepLearning_grid_1_AutoML_20190421_232600_model_1,l2,0.0,0.0
58erhH7N2,DeepLearning_grid_1_AutoML_20190421_232600_model_1,max_w2,3.4028235e+38,3.4028235e+38
58erhH7N2,DeepLearning_grid_1_AutoML_20190421_232600_model_1,initial_weight_distribution,UniformAdaptive,UniformAdaptive
58erhH7N2,DeepLearning_grid_1_AutoML_20190421_232600_model_1,initial_weight_scale,1.0,1.0
58erhH7N2,DeepLearning_grid_1_AutoML_20190421_232600_model_1,score_interval,5.0,5.0
58erhH7N2,DeepLearning_grid_1_AutoML_20190421_232600_model_1,score_training_samples,10000,10000
58erhH7N2,DeepLearning_grid_1_AutoML_20190421_232600_model_1,score_validation_samples,0,0
58erhH7N2,DeepLearning_grid_1_AutoML_20190421_232600_model_1,score_duty_cycle,0.1,0.1
58erhH7N2,DeepLearning_grid_1_AutoML_20190421_232600_model_1,classification_stop,0.0,0.0
58erhH7N2,DeepLearning_grid_1_AutoML_20190421_232600_model_1,regression_stop,1e-06,1e-06
58erhH7N2,DeepLearning_grid_1_AutoML_20190421_232600_model_1,quiet_mode,False,False
58erhH7N2,DeepLearning_grid_1_AutoML_20190421_232600_model_1,score_validation_sampling,Uniform,Uniform
58erhH7N2,DeepLearning_grid_1_AutoML_20190421_232600_model_1,overwrite_with_best_model,True,False
58erhH7N2,DeepLearning_grid_1_AutoML_20190421_232600_model_1,use_all_factor_levels,True,True
58erhH7N2,DeepLearning_grid_1_AutoML_20190421_232600_model_1,variable_importances,True,True
58erhH7N2,DeepLearning_grid_1_AutoML_20190421_232600_model_1,fast_mode,True,True
58erhH7N2,DeepLearning_grid_1_AutoML_20190421_232600_model_1,force_load_balance,True,True
58erhH7N2,DeepLearning_grid_1_AutoML_20190421_232600_model_1,replicate_training_data,True,True
58erhH7N2,DeepLearning_grid_1_AutoML_20190421_232600_model_1,single_node_mode,False,False
58erhH7N2,DeepLearning_grid_1_AutoML_20190421_232600_model_1,shuffle_training_data,False,False
58erhH7N2,DeepLearning_grid_1_AutoML_20190421_232600_model_1,sparse,False,False
58erhH7N2,DeepLearning_grid_1_AutoML_20190421_232600_model_1,col_major,False,False
58erhH7N2,DeepLearning_grid_1_AutoML_20190421_232600_model_1,average_activation,0.0,0.0
58erhH7N2,DeepLearning_grid_1_AutoML_20190421_232600_model_1,sparsity_beta,0.0,0.0
58erhH7N2,DeepLearning_grid_1_AutoML_20190421_232600_model_1,max_categorical_features,2147483647,2147483647
58erhH7N2,DeepLearning_grid_1_AutoML_20190421_232600_model_1,reproducible,False,False
58erhH7N2,DeepLearning_grid_1_AutoML_20190421_232600_model_1,elastic_averaging,False,False
58erhH7N2,DeepLearning_grid_1_AutoML_20190421_232600_model_1,elastic_averaging_moving_rate,0.9,0.9
58erhH7N2,DeepLearning_grid_1_AutoML_20190421_232600_model_1,elastic_averaging_regularization,0.001,0.001
58erhH7N2,DeepLearning_grid_1_AutoML_20190421_233433_model_4,fold_assignment,AUTO,Modulo
58erhH7N2,DeepLearning_grid_1_AutoML_20190421_233433_model_4,stopping_rounds,5,0
58erhH7N2,DeepLearning_grid_1_AutoML_20190421_233433_model_4,max_runtime_secs,0.0,0.0
58erhH7N2,DeepLearning_grid_1_AutoML_20190421_233433_model_4,stopping_metric,AUTO,deviance
58erhH7N2,DeepLearning_grid_1_AutoML_20190421_233433_model_4,stopping_tolerance,0.0,0.008098028815283397
58erhH7N2,DeepLearning_grid_1_AutoML_20190421_233433_model_4,balance_classes,False,False
58erhH7N2,DeepLearning_grid_1_AutoML_20190421_233433_model_4,max_after_balance_size,5.0,5.0
58erhH7N2,DeepLearning_grid_1_AutoML_20190421_233433_model_4,seed,-1,-4737126715615427192
58erhH7N2,DeepLearning_grid_1_AutoML_20190421_233433_model_4,categorical_encoding,AUTO,AUTO
58erhH7N2,DeepLearning_grid_1_AutoML_20190421_233433_model_4,distribution,AUTO,AUTO
58erhH7N2,DeepLearning_grid_1_AutoML_20190421_233433_model_4,tweedie_power,1.5,1.5
58erhH7N2,DeepLearning_grid_1_AutoML_20190421_233433_model_4,quantile_alpha,0.5,0.5
58erhH7N2,DeepLearning_grid_1_AutoML_20190421_233433_model_4,huber_alpha,0.9,0.9
58erhH7N2,DeepLearning_grid_1_AutoML_20190421_233433_model_4,standardize,True,True
58erhH7N2,DeepLearning_grid_1_AutoML_20190421_233433_model_4,missing_values_handling,MeanImputation,MeanImputation
58erhH7N2,DeepLearning_grid_1_AutoML_20190421_233433_model_4,loss,Automatic,Automatic
58erhH7N2,DeepLearning_grid_1_AutoML_20190421_233433_model_4,activation,Rectifier,RectifierWithDropout
58erhH7N2,DeepLearning_grid_1_AutoML_20190421_233433_model_4,hidden,"[200, 200]","[200, 200]"
58erhH7N2,DeepLearning_grid_1_AutoML_20190421_233433_model_4,epochs,10.0,0.3606794174206701
58erhH7N2,DeepLearning_grid_1_AutoML_20190421_233433_model_4,train_samples_per_iteration,-2,-2
58erhH7N2,DeepLearning_grid_1_AutoML_20190421_233433_model_4,target_ratio_comm_to_comp,0.05,0.05
58erhH7N2,DeepLearning_grid_1_AutoML_20190421_233433_model_4,adaptive_rate,True,True
58erhH7N2,DeepLearning_grid_1_AutoML_20190421_233433_model_4,rho,0.99,0.99
58erhH7N2,DeepLearning_grid_1_AutoML_20190421_233433_model_4,epsilon,1e-08,1e-09
58erhH7N2,DeepLearning_grid_1_AutoML_20190421_233433_model_4,rate,0.005,0.005
58erhH7N2,DeepLearning_grid_1_AutoML_20190421_233433_model_4,rate_annealing,1e-06,1e-06
58erhH7N2,DeepLearning_grid_1_AutoML_20190421_233433_model_4,rate_decay,1.0,1.0
58erhH7N2,DeepLearning_grid_1_AutoML_20190421_233433_model_4,momentum_start,0.0,0.0
58erhH7N2,DeepLearning_grid_1_AutoML_20190421_233433_model_4,momentum_ramp,1000000.0,1000000.0
58erhH7N2,DeepLearning_grid_1_AutoML_20190421_233433_model_4,momentum_stable,0.0,0.0
58erhH7N2,DeepLearning_grid_1_AutoML_20190421_233433_model_4,nesterov_accelerated_gradient,True,True
58erhH7N2,DeepLearning_grid_1_AutoML_20190421_233433_model_4,input_dropout_ratio,0.0,0.1
58erhH7N2,DeepLearning_grid_1_AutoML_20190421_233433_model_4,l1,0.0,0.0
58erhH7N2,DeepLearning_grid_1_AutoML_20190421_233433_model_4,l2,0.0,0.0
58erhH7N2,DeepLearning_grid_1_AutoML_20190421_233433_model_4,max_w2,3.4028235e+38,3.4028235e+38
58erhH7N2,DeepLearning_grid_1_AutoML_20190421_233433_model_4,initial_weight_distribution,UniformAdaptive,UniformAdaptive
58erhH7N2,DeepLearning_grid_1_AutoML_20190421_233433_model_4,initial_weight_scale,1.0,1.0
58erhH7N2,DeepLearning_grid_1_AutoML_20190421_233433_model_4,score_interval,5.0,5.0
58erhH7N2,DeepLearning_grid_1_AutoML_20190421_233433_model_4,score_training_samples,10000,10000
58erhH7N2,DeepLearning_grid_1_AutoML_20190421_233433_model_4,score_validation_samples,0,0
58erhH7N2,DeepLearning_grid_1_AutoML_20190421_233433_model_4,score_duty_cycle,0.1,0.1
58erhH7N2,DeepLearning_grid_1_AutoML_20190421_233433_model_4,classification_stop,0.0,0.0
58erhH7N2,DeepLearning_grid_1_AutoML_20190421_233433_model_4,regression_stop,1e-06,1e-06
58erhH7N2,DeepLearning_grid_1_AutoML_20190421_233433_model_4,quiet_mode,False,False
58erhH7N2,DeepLearning_grid_1_AutoML_20190421_233433_model_4,score_validation_sampling,Uniform,Uniform
58erhH7N2,DeepLearning_grid_1_AutoML_20190421_233433_model_4,overwrite_with_best_model,True,False
58erhH7N2,DeepLearning_grid_1_AutoML_20190421_233433_model_4,use_all_factor_levels,True,True
58erhH7N2,DeepLearning_grid_1_AutoML_20190421_233433_model_4,variable_importances,True,True
58erhH7N2,DeepLearning_grid_1_AutoML_20190421_233433_model_4,fast_mode,True,True
58erhH7N2,DeepLearning_grid_1_AutoML_20190421_233433_model_4,force_load_balance,True,True
58erhH7N2,DeepLearning_grid_1_AutoML_20190421_233433_model_4,replicate_training_data,True,True
58erhH7N2,DeepLearning_grid_1_AutoML_20190421_233433_model_4,single_node_mode,False,False
58erhH7N2,DeepLearning_grid_1_AutoML_20190421_233433_model_4,shuffle_training_data,False,False
58erhH7N2,DeepLearning_grid_1_AutoML_20190421_233433_model_4,sparse,False,False
58erhH7N2,DeepLearning_grid_1_AutoML_20190421_233433_model_4,col_major,False,False
58erhH7N2,DeepLearning_grid_1_AutoML_20190421_233433_model_4,average_activation,0.0,0.0
58erhH7N2,DeepLearning_grid_1_AutoML_20190421_233433_model_4,sparsity_beta,0.0,0.0
58erhH7N2,DeepLearning_grid_1_AutoML_20190421_233433_model_4,max_categorical_features,2147483647,2147483647
58erhH7N2,DeepLearning_grid_1_AutoML_20190421_233433_model_4,reproducible,False,False
58erhH7N2,DeepLearning_grid_1_AutoML_20190421_233433_model_4,elastic_averaging,False,False
58erhH7N2,DeepLearning_grid_1_AutoML_20190421_233433_model_4,elastic_averaging_moving_rate,0.9,0.9
58erhH7N2,DeepLearning_grid_1_AutoML_20190421_233433_model_4,elastic_averaging_regularization,0.001,0.001
58erhH7N2,DeepLearning_grid_1_AutoML_20190421_233433_model_2,fold_assignment,AUTO,Modulo
58erhH7N2,DeepLearning_grid_1_AutoML_20190421_233433_model_2,stopping_rounds,5,0
58erhH7N2,DeepLearning_grid_1_AutoML_20190421_233433_model_2,max_runtime_secs,0.0,0.0
58erhH7N2,DeepLearning_grid_1_AutoML_20190421_233433_model_2,stopping_metric,AUTO,deviance
58erhH7N2,DeepLearning_grid_1_AutoML_20190421_233433_model_2,stopping_tolerance,0.0,0.008098028815283397
58erhH7N2,DeepLearning_grid_1_AutoML_20190421_233433_model_2,balance_classes,False,False
58erhH7N2,DeepLearning_grid_1_AutoML_20190421_233433_model_2,max_after_balance_size,5.0,5.0
58erhH7N2,DeepLearning_grid_1_AutoML_20190421_233433_model_2,seed,-1,1592850925530324381
58erhH7N2,DeepLearning_grid_1_AutoML_20190421_233433_model_2,categorical_encoding,AUTO,AUTO
58erhH7N2,DeepLearning_grid_1_AutoML_20190421_233433_model_2,distribution,AUTO,AUTO
58erhH7N2,DeepLearning_grid_1_AutoML_20190421_233433_model_2,tweedie_power,1.5,1.5
58erhH7N2,DeepLearning_grid_1_AutoML_20190421_233433_model_2,quantile_alpha,0.5,0.5
58erhH7N2,DeepLearning_grid_1_AutoML_20190421_233433_model_2,huber_alpha,0.9,0.9
58erhH7N2,DeepLearning_grid_1_AutoML_20190421_233433_model_2,standardize,True,True
58erhH7N2,DeepLearning_grid_1_AutoML_20190421_233433_model_2,missing_values_handling,MeanImputation,MeanImputation
